ItemID,index,dic_index
41802068265,6,XN
41802068265,6,UV
43168072227,6,CC
43168072227,6,DK
43168072227,6,XB
43168072227,6,CC
43168072227,6,DC
43168072227,6,DK
43168072227,6,ND
43168072227,6,QT
43168072227,6,SJ
43168072227,6,UV
43168072227,6,WD
43168072227,6,XB
43736454825,6,SJ
43736454825,6,XB
43736454825,6,DC
43736454825,6,GJ
43736454825,6,QT
43736454825,6,SJ
43736454825,6,WD
43736454825,6,XB
43736454825,6,XN
44799642380,6,CC
44799642380,6,SJ
44799642380,6,BJ
44799642380,6,CC
44799642380,6,DC
44799642380,6,PZ
44799642380,6,SJ
45293052304,6,CC
45293052304,6,CC
45293052304,6,DC
45293052304,6,FW
45293052304,6,SJ
45410114111,6,SJ
45410114111,6,XB
45410114111,6,DC
45410114111,6,GJ
45410114111,6,PZ
45410114111,6,SJ
45410114111,6,XB
522145128789,6,CC
522145128789,6,CC
522145128789,6,DC
522145128789,6,SJ
523084126902,6,CC
523084126902,6,CC
523084126902,6,DC
20186366493,6,CC
20186366493,6,CC
20186366493,6,DC
20186366493,6,SJ
20728727154,6,CC
20728727154,6,DK
20728727154,6,UV
20728727154,6,XB
20728727154,6,YK
20728727154,6,CC
20728727154,6,DC
20728727154,6,RG
20728727154,6,SJ
20728727154,6,UV
20728727154,6,XB
20728727154,6,XN
20728727154,6,YK
23896264169,6,CC
23896264169,6,UV
23896264169,6,XB
23896264169,6,CC
23896264169,6,DC
23896264169,6,SJ
23896264169,6,UV
23896264169,6,WD
23896264169,6,XB
23896264169,6,YK
35674260254,6,CC
35674260254,6,CC
35674260254,6,DC
36982442137,6,CC
36982442137,6,DK
36982442137,6,MO
36982442137,6,UV
36982442137,6,XB
36982442137,6,CC
36982442137,6,DC
36982442137,6,DK
36982442137,6,FW
36982442137,6,SJ
36982442137,6,UV
36982442137,6,XB
36982442137,6,YK
36982442137,6,ZG
40148868087,6,CC
40148868087,6,SJ
40148868087,6,CC
40148868087,6,SJ
40175359932,6,CC
40175359932,6,CC
40175359932,6,DC
42981617542,6,CC
42981617542,6,MO
42981617542,6,CC
42981617542,6,DC
42981617542,6,FH
42981617542,6,JB
42981617542,6,PZ
42981617542,6,YK
42981617542,6,ZG
44069100271,6,DC
522086451970,6,CC
522086451970,6,CC
522086451970,6,DC
522086451970,6,UV
522743875767,6,CC
522743875767,6,CC
522743875767,6,DC
37443266749,6,CC
37443266749,6,CC
37443266749,6,DC
23924620234,6,CC
23924620234,6,CC
23924620234,6,DC
23924620234,6,GJ
23924620234,6,ND
23924620234,6,PZ
23924620234,6,SJ
23924620234,6,YK
40452911197,6,CC
40452911197,6,QT
40452911197,6,CC
40452911197,6,DC
40452911197,6,JB
40452911197,6,QC
40452911197,6,QT
43853759026,6,DC
43853759026,6,SJ
18352298789,6,CC
18352298789,6,CC
18352298789,6,DC
18352298789,6,QT
18352298789,6,YK
18352298789,6,ZG
23969324559,6,CC
23969324559,6,UV
23969324559,6,XB
23969324559,6,CC
23969324559,6,DC
23969324559,6,GJ
23969324559,6,JB
23969324559,6,ND
23969324559,6,RG
23969324559,6,UV
23969324559,6,WD
23969324559,6,XB
23969324559,6,XN
24291960195,6,CC
24291960195,6,XB
24291960195,6,CC
24291960195,6,DC
24291960195,6,UV
24291960195,6,XB
24291960195,6,ZG
18999829018,7,CC
18999829018,7,CC
18999829018,7,DC
18999829018,7,SJ
18999829018,7,XN
24596036343,7,CC
24596036343,7,CC
24596036343,7,DC
24596036343,7,JB
24596036343,7,ZG
24596036343,7,PZ
24596036343,7,XN
24596036343,7,SJ
43859660891,7,CC
43859660891,7,DC
43859660891,7,CC
38708270318,7,CC
38708270318,7,CC
38708270318,7,SJ
38708270318,7,DC
26519380192,7,CC
26519380192,7,UV
26519380192,7,XB
26519380192,7,DK
26519380192,7,CC
26519380192,7,UV
26519380192,7,XB
26519380192,7,DK
26519380192,7,DC
26519380192,7,QT
26519380192,7,SJ
521513506795,7,SJ
521513506795,7,CC
521513506795,7,XB
521513506795,7,SJ
521513506795,7,CC
521513506795,7,XB
521513506795,7,DC
521513506795,7,RG
521513506795,7,YK
521513506795,7,ND
521513506795,7,PZ
18053093587,7,CC
18053093587,7,UV
18053093587,7,XB
18053093587,7,CC
18053093587,7,UV
18053093587,7,XB
18053093587,7,ZG
18053093587,7,FW
18053093587,7,DC
18053093587,7,YK
18053093587,7,SJ
42468840454,7,CC
42468840454,7,CC
42468840454,7,MO
42468840454,7,YK
42468840454,7,SJ
42468840454,7,DC
42468840454,7,XN
42468840454,7,GJ
522033862841,7,CC
522033862841,7,SJ
522033862841,7,CC
522033862841,7,DC
522033862841,7,BJ
522033862841,7,PZ
522033862841,7,SJ
522097809685,7,CC
522097809685,7,XB
522097809685,7,SJ
522097809685,7,CC
522097809685,7,XB
522097809685,7,SJ
522097809685,7,DC
522097809685,7,MO
522097809685,7,ND
523776961013,7,CC
523776961013,7,CC
523776961013,7,XN
523776961013,7,YK
523776961013,7,XB
523776961013,7,ND
523776961013,7,XB
523776961013,7,XB
523776961013,7,WJ
523776961013,7,XN
16831203027,7,CC
16831203027,7,CC
16831203027,7,GJ
16831203027,7,DC
16831203027,7,ND
16831203027,7,PZ
16831203027,7,QT
16831203027,7,SJ
16831203027,7,WD
16831203027,7,XN
16831203027,7,YK
19999809846,7,CC
19999809846,7,XB
19999809846,7,BJ
19999809846,7,CC
19999809846,7,DC
19999809846,7,GJ
19999809846,7,JQ
19999809846,7,QT
19999809846,7,SJ
19999809846,7,XB
19999809846,7,XN
19999809846,7,XN
36910165248,7,CC
36910165248,7,CC
36910165248,7,FW
36910165248,7,ND
36910165248,7,WJ
36910165248,7,XB
36910165248,7,XN
36910165248,7,XN
36910165248,7,YK
37994506504,7,CC
37994506504,7,CC
37994506504,7,DC
37994506504,7,SJ
38663832002,7,CC
38663832002,7,CC
38663832002,7,DC
38663832002,7,SJ
41802068265,7,CC
41802068265,7,XB
41802068265,7,CC
41802068265,7,CC
41802068265,7,DC
41802068265,7,GJ
41802068265,7,JQ
41802068265,7,QT
41802068265,7,SJ
41802068265,7,WD
41802068265,7,XB
41802068265,7,XN
43168072227,7,CC
43168072227,7,UV
43168072227,7,XB
43168072227,7,CC
43168072227,7,DC
43168072227,7,ND
43168072227,7,PZ
43168072227,7,QT
43168072227,7,SJ
43168072227,7,UV
43168072227,7,WD
43168072227,7,XB
43168072227,7,XN
43736454825,7,CC
43736454825,7,SJ
43736454825,7,XB
43736454825,7,CC
43736454825,7,DC
43736454825,7,GJ
43736454825,7,QT
43736454825,7,SJ
43736454825,7,WD
43736454825,7,XB
43736454825,7,XN
44799642380,7,CC
44799642380,7,SJ
44799642380,7,BJ
44799642380,7,CC
44799642380,7,DC
44799642380,7,PZ
44799642380,7,SJ
45410114111,7,CC
45410114111,7,SJ
45410114111,7,UV
45410114111,7,XB
45410114111,7,CC
45410114111,7,DC
45410114111,7,GJ
45410114111,7,PZ
45410114111,7,SJ
45410114111,7,UV
45410114111,7,XB
522145128789,7,CC
522145128789,7,CC
522145128789,7,DC
522145128789,7,SJ
523084126902,7,DC
523084126902,7,PZ
523084126902,7,SJ
20186366493,7,CC
20186366493,7,CC
20186366493,7,DC
20186366493,7,SJ
20728727154,7,CC
20728727154,7,DK
20728727154,7,UV
20728727154,7,XB
20728727154,7,YK
20728727154,7,CC
20728727154,7,DC
20728727154,7,ND
20728727154,7,SJ
20728727154,7,UV
20728727154,7,XB
20728727154,7,XN
20728727154,7,YK
23896264169,7,CC
23896264169,7,UV
23896264169,7,XB
23896264169,7,CC
23896264169,7,DC
23896264169,7,SJ
23896264169,7,UV
23896264169,7,WD
23896264169,7,XB
23896264169,7,YK
35674260254,7,CC
35674260254,7,CC
35674260254,7,DC
36982442137,7,CC
36982442137,7,DK
36982442137,7,MO
36982442137,7,UV
36982442137,7,XB
36982442137,7,CC
36982442137,7,DC
36982442137,7,DK
36982442137,7,FW
36982442137,7,SJ
36982442137,7,UV
36982442137,7,XB
36982442137,7,YK
36982442137,7,ZG
40148868087,7,CC
40148868087,7,SJ
40148868087,7,CC
40148868087,7,SJ
40175359932,7,CC
40175359932,7,CC
40175359932,7,DC
42981617542,7,CC
42981617542,7,CC
42981617542,7,DC
42981617542,7,JB
42981617542,7,PZ
42981617542,7,SJ
42981617542,7,XN
42981617542,7,ZG
44069100271,7,CC
44069100271,7,CC
44069100271,7,DC
522743875767,7,CC
522743875767,7,CC
522743875767,7,DC
40452911197,7,CC
40452911197,7,QT
40452911197,7,CC
40452911197,7,DC
40452911197,7,JB
40452911197,7,QC
40452911197,7,QT
43853759026,7,CC
43853759026,7,CC
43853759026,7,DC
43853759026,7,SJ
18352298789,7,CC
18352298789,7,CC
18352298789,7,DC
18352298789,7,QT
18352298789,7,SJ
18352298789,7,YK
18352298789,7,ZG
23969324559,7,CC
23969324559,7,UV
23969324559,7,XB
23969324559,7,CC
23969324559,7,DC
23969324559,7,GJ
23969324559,7,JB
23969324559,7,ND
23969324559,7,RG
23969324559,7,UV
23969324559,7,WD
23969324559,7,XB
23969324559,7,XN
24291960195,7,CC
24291960195,7,XB
24291960195,7,CC
24291960195,7,DC
24291960195,7,UV
24291960195,7,XB
24291960195,7,ZG
18999829018,8,CC
18999829018,8,XB
18999829018,8,CC
18999829018,8,XB
18999829018,8,DC
18999829018,8,SJ
18999829018,8,XN
24596036343,8,CC
24596036343,8,MO
24596036343,8,CC
24596036343,8,FH
24596036343,8,DC
24596036343,8,JB
24596036343,8,ZG
24596036343,8,YK
24596036343,8,PZ
24596036343,8,XN
24596036343,8,SJ
43859660891,8,CC
43859660891,8,DC
43859660891,8,CC
38708270318,8,CC
38708270318,8,CC
38708270318,8,PZ
38708270318,8,XN
38708270318,8,SJ
38708270318,8,DC
521513506795,8,SJ
521513506795,8,CC
521513506795,8,XB
521513506795,8,SJ
521513506795,8,CC
521513506795,8,XB
521513506795,8,DC
521513506795,8,RG
521513506795,8,YK
521513506795,8,BD
521513506795,8,PZ
42468840454,8,CC
42468840454,8,CC
42468840454,8,MO
42468840454,8,YK
42468840454,8,SJ
42468840454,8,DC
42468840454,8,XN
42468840454,8,GJ
42468840454,8,PZ
522033862841,8,CC
522033862841,8,SJ
522033862841,8,CC
522033862841,8,DC
522033862841,8,BJ
522033862841,8,PZ
522033862841,8,SJ
522097809685,8,CC
522097809685,8,XB
522097809685,8,SJ
522097809685,8,CC
522097809685,8,XB
522097809685,8,SJ
522097809685,8,DC
522097809685,8,MO
522097809685,8,ND
16831203027,8,CC
16831203027,8,CC
16831203027,8,GJ
16831203027,8,DC
16831203027,8,ND
16831203027,8,PZ
16831203027,8,QT
16831203027,8,SJ
16831203027,8,WD
16831203027,8,XN
16831203027,8,YK
19999809846,8,CC
19999809846,8,XB
19999809846,8,BJ
19999809846,8,CC
19999809846,8,DC
19999809846,8,GJ
19999809846,8,JQ
19999809846,8,QT
19999809846,8,SJ
19999809846,8,XB
19999809846,8,XN
19999809846,8,XN
36910165248,8,CC
36910165248,8,CC
36910165248,8,FW
36910165248,8,GJ
36910165248,8,HJ
36910165248,8,ND
36910165248,8,WJ
36910165248,8,XB
36910165248,8,XN
36910165248,8,XN
36910165248,8,YK
37994506504,8,CC
37994506504,8,CC
37994506504,8,DC
37994506504,8,PZ
37994506504,8,SJ
37994506504,8,XN
38663832002,8,CC
38663832002,8,CC
38663832002,8,DC
38663832002,8,PZ
38663832002,8,SJ
38663832002,8,XN
41802068265,8,CC
41802068265,8,XB
41802068265,8,DC
41802068265,8,GJ
41802068265,8,JQ
41802068265,8,QT
41802068265,8,SJ
41802068265,8,WD
41802068265,8,XN
43168072227,8,CC
43168072227,8,UV
43168072227,8,XB
43168072227,8,CC
43168072227,8,DC
43168072227,8,ND
43168072227,8,PZ
43168072227,8,QT
43168072227,8,SJ
43168072227,8,UV
43168072227,8,WD
43168072227,8,XB
43168072227,8,XN
43736454825,8,CC
43736454825,8,SJ
43736454825,8,XB
43736454825,8,CC
43736454825,8,DC
43736454825,8,GJ
43736454825,8,JQ
43736454825,8,PZ
43736454825,8,QT
43736454825,8,SJ
43736454825,8,WD
43736454825,8,XB
43736454825,8,XN
44799642380,8,CC
44799642380,8,SJ
44799642380,8,BJ
44799642380,8,CC
44799642380,8,DC
44799642380,8,PZ
44799642380,8,SJ
45410114111,8,CC
45410114111,8,SJ
45410114111,8,UV
45410114111,8,XB
45410114111,8,CC
45410114111,8,DC
45410114111,8,GJ
45410114111,8,PZ
45410114111,8,SJ
45410114111,8,UV
45410114111,8,XB
522145128789,8,CC
522145128789,8,CC
522145128789,8,DC
522145128789,8,SJ
523084126902,8,CC
523084126902,8,CC
523084126902,8,DC
523084126902,8,PZ
523084126902,8,SJ
20186366493,8,CC
20186366493,8,CC
20186366493,8,DC
20186366493,8,SJ
20728727154,8,CC
20728727154,8,DK
20728727154,8,UV
20728727154,8,XB
20728727154,8,YK
20728727154,8,CC
20728727154,8,DC
20728727154,8,DK
20728727154,8,PZ
20728727154,8,RG
20728727154,8,SJ
20728727154,8,UV
20728727154,8,XB
20728727154,8,XN
20728727154,8,YK
23896264169,8,CC
23896264169,8,UV
23896264169,8,XB
23896264169,8,CC
23896264169,8,DC
23896264169,8,SJ
23896264169,8,UV
23896264169,8,WD
23896264169,8,XB
23896264169,8,YK
35674260254,8,CC
35674260254,8,CC
35674260254,8,DC
35674260254,8,MO
35674260254,8,ND
35674260254,8,RG
42981617542,8,CC
42981617542,8,MO
42981617542,8,CC
42981617542,8,DC
42981617542,8,FH
42981617542,8,JB
42981617542,8,PZ
42981617542,8,SJ
42981617542,8,XN
42981617542,8,YK
42981617542,8,ZG
44069100271,8,CC
44069100271,8,CC
44069100271,8,DC
522743875767,8,CC
522743875767,8,CC
522743875767,8,DC
40452911197,8,CC
40452911197,8,QT
40452911197,8,CC
40452911197,8,DC
40452911197,8,JB
40452911197,8,QC
40452911197,8,QT
43853759026,8,CC
43853759026,8,CC
43853759026,8,DC
43853759026,8,SJ
18352298789,8,CC
18352298789,8,CC
18352298789,8,DC
18352298789,8,QT
18352298789,8,SJ
18352298789,8,PZ
18352298789,8,YK
18352298789,8,ZG
23969324559,8,CC
23969324559,8,UV
23969324559,8,XB
23969324559,8,CC
23969324559,8,DC
23969324559,8,GJ
23969324559,8,JB
23969324559,8,ND
23969324559,8,RG
23969324559,8,UV
23969324559,8,WD
23969324559,8,XB
23969324559,8,XN
