index,search_keywords,scrape_url,num_srp,time_stamp,user_id,store_name,item_id,store_url,item_title,item_pic,item_url,item_price,shipping_fee,item_location,reserve_price,qty_paid,review_cnt,taobao_tmall,store_rating,ratesum,favorableRate,industry,store_rating_industry_avg,rating_as_described,rad_above_avg,rad_re_avg,rating_service_attitude,rsa_above_avg,rsa_re_avg,rating_shipping,rsh_above_avg,rsh_re_avg,taobao_enterprise,rating_total,seller_reputation,other,rank
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=1364,32,2016-01-13 20:27:03,197933055,waidian_skybinbin,45649126828,//store.taobao.com/shop/view_shop.htm?user_number_id=197933055,[促销] Canon/佳能 入门单反数码相机 EOS 700D 机身 国行 全新,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/TB1WWSxKpXXXXX4XpXXXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=45649126828&ns=1&abbucket=0#detail,2700.00,0.00,北京,2700.00,0人付款,0,"taobao""","1×蓝冠""","11""",99.63%,3C数码,100%,"4.91""",1,48.58%,"4.92""",1,49.61%,"4.91""",1,54.15%,0,"99.63""","11""",20小时内发货|||退货运费险,11
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=1364,32,2016-01-13 20:27:03,27161991,sharklwp,526015182863,//store.taobao.com/shop/view_shop.htm?user_number_id=27161991,Canon/佳能 600D套机(18-55mm) 二手单反镜头96新 600D650D700D,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/TB1X2pcLpXXXXXgXpXXXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=526015182863&ns=1&abbucket=0#detail,1569.00,0.00,四川 成都,1569.00,0人付款,0,"taobao""","5×钻""","10""",99.16%,3C数码,100%,"4.71""",-1,2.25%,"4.76""",-1,1.75%,"4.80""",0,0.00%,0,"99.17""","10""",二手宝贝,10
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=1364,32,2016-01-13 20:27:04,31197864,kingyye,38650308519,//store.taobao.com/shop/view_shop.htm?user_number_id=31197864,佳能 CANON 60D  (优于600D 650D700D ) 1年保修！,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/T1r3NKFPtcXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=38650308519&ns=1&abbucket=0#detail,2680.00,0.00,广东 深圳,2680.00,0人付款,0,"taobao""","3×钻""","8""",98.82%,3C数码,100%,"4.90""",1,44.44%,"4.88""",1,21.24%,"4.88""",1,32.69%,0,"98.82""","8""",二手宝贝|||1天内发货,8
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=1364,32,2016-01-13 20:27:04,737905699,特昌电子技术有限公司,37015934545,//store.taobao.com/shop/view_shop.htm?user_number_id=737905699,佳能 700D 18-55 STM原装正品 700D 18-55,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/TB1PuMDHFXXXXcAXpXXXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=37015934545&ns=1&abbucket=0#detail,2780.00,20.00,山东 济南,2780.00,1人付款,0,"taobao""","4×钻""","9""",99.96%,3C数码,100%,"4.90""",1,48.15%,"4.95""",1,70.00%,"4.95""",1,74.36%,1,"99.96""","9""",企业卖家|||1天内发货,9
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=1364,32,2016-01-13 20:27:04,345585383,瑞雪家园,43326866428,//store.taobao.com/shop/view_shop.htm?user_number_id=345585383,Canon/佳能EOS 700D套机(18-55mm)STM单反相机正品特价 650D 600D,//g-search1.alicdn.com/img/bao/uploaded/i4/i2/TB1X_dvHXXXXXX5aXXXXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=43326866428&ns=1&abbucket=0#detail,2330.00,0.00,广东 广州,2400.00,0人付款,0,"taobao""","4×钻""","9""",98.69%,3C数码,100%,"4.20""",-1,12.80%,"4.60""",-1,4.98%,"4.69""",-1,2.63%,0,"98.68""","9""",二手宝贝|||1天内发货|||退货运费险,9
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=1364,32,2016-01-13 20:27:05,168079976,亲亲_瑞雪儿,38661883422,//store.taobao.com/shop/view_shop.htm?user_number_id=168079976,0元首付佳能700dEOS 700D/18-55 STM套机单反数码相机顺丰包邮,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/TB1I7bMHFXXXXaiXVXXXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=38661883422&ns=1&abbucket=0#detail,2249.00,0.00,广东 深圳,3212.86,0人付款,0,"taobao""","2×蓝冠""","12""",99.89%,3C数码,100%,"4.98""",1,88.45%,"4.98""",1,86.20%,"4.98""",1,88.56%,0,"99.88""","12""",金牌卖家|||15天退货|||退货运费险,12
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=1364,32,2016-01-13 20:27:05,89242699,wangzq19861008,40548732058,//store.taobao.com/shop/view_shop.htm?user_number_id=89242699,特价促销佳能EOS60D 全新国行 全国联保 佳能600D/700D/6D/7D/5D3,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/TB1PisNLXXXXXXYXFXXXXXXXXXX_!!2-item_pic.png,//item.taobao.com/item.htm?id=40548732058&ns=1&abbucket=0#detail,3999.00,0.00,江苏 徐州,3999.00,0人付款,0,"taobao""","1×钻""","6""",98.70%,3C数码,100%,"4.92""",1,56.11%,"4.90""",1,39.08%,"4.84""",1,13.26%,0,"98.7""","6""",12小时内发货|||退货运费险,6
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=1364,32,2016-01-13 20:27:05,740519620,新世纪666666,37263560209,//store.taobao.com/shop/view_shop.htm?user_number_id=740519620,Canon/佳能700D 18-55套机 700D 18-55mm STM单反相机,//g-search1.alicdn.com/img/bao/uploaded/i4/i4/TB13WpULXXXXXXzaXXXXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=37263560209&ns=1&abbucket=0#detail,2750.00,12.00,重庆,2750.00,0人付款,0,"taobao""","2×钻""","7""",100.00%,3C数码,100%,"4.86""",1,22.22%,"5.00""",1,100.00%,"4.91""",1,51.04%,0,"100""","7""",,7
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=1364,32,2016-01-13 20:27:06,1014308510,灰子摄影1,35569486593,//store.taobao.com/shop/view_shop.htm?user_number_id=1014308510,Canon/佳能 EOS 700D 18-55 STM套机单反相机 佳能700D 18 55套机,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/TB1986_GXXXXXbeXpXXXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=35569486593&ns=1&abbucket=0#detail,2930.00,23.00,北京,2930.00,0人付款,0,"taobao""","4×钻""","9""",99.55%,3C数码,100%,"4.91""",1,52.35%,"4.94""",1,59.38%,"4.94""",1,67.78%,0,"99.55""","9""",45天内发货,9
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=1364,32,2016-01-13 20:27:06,27161991,sharklwp,525762781601,//store.taobao.com/shop/view_shop.htm?user_number_id=27161991,佳能 700D套机(18-55mm)98新原电原充邮费顺丰到付信用卡%1手续费,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/TB1JFDxLXXXXXc0XXXXXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=525762781601&ns=1&abbucket=0#detail,1.00,0.00,四川 成都,1.00,0人付款,0,"taobao""","5×钻""","10""",99.16%,3C数码,100%,"4.71""",-1,2.25%,"4.76""",-1,1.75%,"4.80""",0,0.00%,0,"99.16""","10""",二手宝贝,10
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=1364,32,2016-01-13 20:27:07,27161991,sharklwp,526046367977,//store.taobao.com/shop/view_shop.htm?user_number_id=27161991,Canon/佳能 550D套机(18-55mm) 二手单反相机92新  600D.700D,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/TB105XlLpXXXXX9XVXXXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=526046367977&ns=1&abbucket=0#detail,1500.00,23.00,四川 成都,1500.00,0人付款,0,"taobao""","5×钻""","10""",99.16%,3C数码,100%,"4.71""",-1,2.25%,"4.76""",-1,1.75%,"4.80""",0,0.00%,0,"99.17""","10""",二手宝贝|||1天内发货,10
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=1364,32,2016-01-13 20:27:07,1787161658,多隆数码专营店,41010833670,//store.taobao.com/shop/view_shop.htm?user_number_id=1787161658,买就送！Canon/佳能 EOS 700D单机身 佳能入门单反 正品 全国联保,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/T1hl8zFiXXXXXXXXXX_!!0-item_pic.jpg,//detail.tmall.com/item.htm?id=41010833670&ns=1&abbucket=0,2860.00,22.00,浙江 杭州,2860.00,1人付款,0,"tmall""","4×钻""","9""",100.00%,3C数码,100%,"4.80""",-1,1.36%,"4.78""",-1,0.70%,"4.77""",0,0.00%,0,"100""","9""",天猫宝贝|||退货运费险,9
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=1364,32,2016-01-13 20:27:07,14185510,sunshinehi5,23896672159,//store.taobao.com/shop/view_shop.htm?user_number_id=14185510,Canon/佳能EOS 700D/18-135 STM套机 700D 18-135 正品行货,//g-search1.alicdn.com/img/bao/uploaded/i4/i4/15510021383953774/T1k004XwliXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=23896672159&ns=1&abbucket=0#detail,2600.00,0.00,四川 成都,2600.00,0人付款,1,"taobao""","3×钻""","8""",100.00%,3C数码,100%,"4.86""",1,22.22%,"5.00""",1,100.00%,"4.90""",1,46.15%,0,"100""","8""",12小时内发货|||8天退货,8
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=1364,32,2016-01-13 20:27:08,15803068,zr913,35932367707,//store.taobao.com/shop/view_shop.htm?user_number_id=15803068,Canon/佳能EOS 700D套机(含18-135 IS STM镜头) 700D 18-135MM,//g-search2.alicdn.com/img/bao/uploaded/i4/i4/13068030539817315/T1X8.CFh0dXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=35932367707&ns=1&abbucket=0#detail,3880.00,0.00,广东 深圳,3880.00,0人付款,0,"taobao""","1×蓝冠""","11""",99.77%,3C数码,100%,"4.96""",1,79.91%,"4.97""",1,78.56%,"4.94""",1,70.12%,0,"99.77""","11""",全球购|||退货运费险,11
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=1364,32,2016-01-13 20:27:08,2275521940,滔滔1000,520739095138,//store.taobao.com/shop/view_shop.htm?user_number_id=2275521940,全新正品 佳能EOS 650D单反相机 套机 专业单反相机 媲700D 600D,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/TB1s9vZIFXXXXauXpXXXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=520739095138&ns=1&abbucket=0#detail,2720.00,0.00,广东 广州,2720.00,0人付款,0,"taobao""","1×心""","1""",100.00%,3C数码,100%,"5.00""",1,100.00%,"5.00""",1,100.00%,"5.00""",1,100.00%,0,"100""","1""",1天内发货,1
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=1364,32,2016-01-13 20:27:09,21633125,酷康科技,18764836294,//store.taobao.com/shop/view_shop.htm?user_number_id=21633125,佳能 EOS 700D+18-135mm IS STM 数码单反相机 套机 触摸屏,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/TB1VSnRGVXXXXX4XpXXXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=18764836294&ns=1&abbucket=0#detail,3780.00,0.01,北京,3780.00,1人付款,1,"taobao""","1×蓝冠""","11""",99.74%,3C数码,100%,"4.93""",1,63.48%,"4.92""",1,49.30%,"4.93""",1,63.91%,0,"99.75""","11""",3天内发货,11
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=1364,32,2016-01-13 20:27:09,728936567,鹏程数码大卖场,522677448725,//store.taobao.com/shop/view_shop.htm?user_number_id=728936567,佳能EOS 550D 单反数码相机 入门级 媲美700D 650D 600D超500D,//g-search1.alicdn.com/img/bao/uploaded/i4/i2/TB1GsI1JFXXXXcCXXXXXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=522677448725&ns=1&abbucket=0#detail,1620.00,0.00,广东 广州,2000.00,1人付款,0,"taobao""","4×钻""","9""",98.54%,3C数码,100%,"4.76""",-1,1.21%,"4.75""",-1,1.94%,"4.75""",-1,1.39%,0,"98.54""","9""",20小时内发货|||退货运费险,9
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=1364,32,2016-01-13 20:27:09,728936567,鹏程数码大卖场,522756925183,//store.taobao.com/shop/view_shop.htm?user_number_id=728936567,佳能60D 单反数码相机 原装正品 中端单反套机超700D 600D,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/TB12XXQJVXXXXaiXpXXXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=522756925183&ns=1&abbucket=0#detail,2800.00,0.00,广东 广州,3000.00,1人付款,0,"taobao""","4×钻""","9""",98.54%,3C数码,100%,"4.76""",-1,1.21%,"4.75""",-1,1.94%,"4.75""",-1,1.39%,0,"98.54""","9""",20小时内发货|||退货运费险,9
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=1364,32,2016-01-13 20:27:10,168079976,亲亲_瑞雪儿,43168072227,//store.taobao.com/shop/view_shop.htm?user_number_id=168079976,分期购佳能EOS700D（18-55/18-135STM）套机单反数码相机超1200D,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/TB1BSsMKpXXXXc5aXXXXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=43168072227&ns=1&abbucket=0#detail,2542.86,0.00,广东 深圳,2542.86,0人付款,1222,"taobao""","2×蓝冠""","12""",99.89%,3C数码,100%,"4.98""",1,88.45%,"4.98""",1,86.20%,"4.98""",1,88.56%,0,"99.88""","12""",金牌卖家|||2天内发货|||15天退货|||退货运费险,12
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=1364,32,2016-01-13 20:27:10,198675716,中关村诚信数码城,23924620234,//store.taobao.com/shop/view_shop.htm?user_number_id=198675716,大减价 佳能700D 套机18-135 STM 可选18-55STM镜头 正品行货,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/TB1.xQwHFXXXXXbXFXXXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=23924620234&ns=1&abbucket=0#detail,2550.00,0.00,北京,2550.00,1人付款,4,"taobao""","2×蓝冠""","12""",99.86%,3C数码,100%,"4.96""",1,79.06%,"4.94""",1,63.65%,"5.00""",1,100.00%,0,"99.86""","12""",,12
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=1364,32,2016-01-13 20:27:10,168079976,亲亲_瑞雪儿,43103907271,//store.taobao.com/shop/view_shop.htm?user_number_id=168079976,白色现货佳能100D套机18-55STM 媲700D 1200D专业单反相机D3300,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/TB1pkwIIpXXXXa2XXXXXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=43103907271&ns=1&abbucket=0#detail,2571.43,0.00,广东 深圳,2571.43,0人付款,129,"taobao""","2×蓝冠""","12""",99.89%,3C数码,100%,"4.98""",1,88.45%,"4.98""",1,86.20%,"4.98""",1,88.56%,0,"99.88""","12""",金牌卖家|||15天退货|||退货运费险,12
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=1364,32,2016-01-13 20:27:11,1040623010,中关村数码批发渠道部,524513055063,//store.taobao.com/shop/view_shop.htm?user_number_id=1040623010,佳能 EOS 700D 单反套机 （EF-S 18-135mm f/3.5-5.6 IS 镜头）,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/TB1jwuKKFXXXXbFXFXXXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=524513055063&ns=1&abbucket=0#detail,3300.00,0.00,北京,3300.00,1人付款,0,"taobao""","3×钻""","8""",98.81%,3C数码,100%,"4.92""",1,55.10%,"4.93""",1,54.54%,"4.92""",1,58.15%,0,"98.8""","8""",年货节购物券,8
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=1364,32,2016-01-13 20:27:11,429485712,徐关斌,520139419281,//store.taobao.com/shop/view_shop.htm?user_number_id=429485712,佳能eos6D/24-105单机套机24-70 5D3 专业 相机 单反 6D 70D 700D,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/TB15tVwIpXXXXbzXFXXXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=520139419281&ns=1&abbucket=0#detail,7000.00,0.00,浙江 杭州,7000.00,0人付款,0,"taobao""","2×心""","2""",100.00%,3C数码,100%,"5.00""",1,100.00%,"5.00""",1,100.00%,"5.00""",1,100.00%,0,"100""","2""",,2
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=1364,32,2016-01-13 20:27:12,436919146,逗你玩哦8978,523226673131,//store.taobao.com/shop/view_shop.htm?user_number_id=436919146,佳能（Canon） EOS 700D 单反套机  18-135  STM,//g-search1.alicdn.com/img/bao/uploaded/i4/i2/TB1L8KfKXXXXXX.XFXXXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=523226673131&ns=1&abbucket=0#detail,4688.00,0.00,广东 深圳,4688.00,0人付款,0,"taobao""","0×""","0""",100.00%,3C数码,100%,"5.00""",1,100.00%,"5.00""",1,100.00%,"5.00""",1,100.00%,0,"100""","0""",1天内发货,0
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=1364,32,2016-01-13 20:27:12,50694639,guangzhou4seaforcy,41599133465,//store.taobao.com/shop/view_shop.htm?user_number_id=50694639,港货正品佳能EOS 700D/18-55 套机 入门单反相机 原装正品,//g-search1.alicdn.com/img/bao/uploaded/i4/i3/TB1rVZnGVXXXXcAXpXXXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=41599133465&ns=1&abbucket=0#detail,2049.00,0.00,广东 广州,2050.00,13人付款,70,"taobao""","4×钻""","9""",99.24%,3C数码,100%,"4.90""",1,45.58%,"4.93""",1,57.56%,"4.96""",1,75.83%,0,"99.23""","9""",2天内发货,9
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=1364,32,2016-01-13 20:27:12,2597828258,雨柏摄影,521811458541,//store.taobao.com/shop/view_shop.htm?user_number_id=2597828258,相机租赁 专业单反相机出租佳能1DX 5D3 6D 700D 广州实体交易,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/TB1Lk99JpXXXXbsXpXXXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=521811458541&ns=1&abbucket=0#detail,200.00,0.00,广东 广州,2000.00,0人付款,0,"taobao""","1×心""","1""",100.00%,3C数码,100%,"5.00""",1,100.00%,"5.00""",1,100.00%,"5.00""",1,100.00%,1,"100""","1""",企业卖家|||1天内发货,1
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=1364,32,2016-01-13 20:27:13,2597828258,雨柏摄影,520798331190,//store.taobao.com/shop/view_shop.htm?user_number_id=2597828258,相机出租 佳能单反相机出租5DS 1DX 5DIII 6D 700D广州实体自提,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/TB1PznRKVXXXXX5XFXXXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=520798331190&ns=1&abbucket=0#detail,100.00,0.00,广东 广州,2000.00,0人付款,0,"taobao""","1×心""","1""",100.00%,3C数码,100%,"5.00""",1,100.00%,"5.00""",1,100.00%,"5.00""",1,100.00%,1,"100""","1""",企业卖家|||1天内发货,1
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=1364,32,2016-01-13 20:27:13,2593762713,魅力特价店,526141845565,//store.taobao.com/shop/view_shop.htm?user_number_id=2593762713,【蚂蚁摄影】单反数码照相机Canon/佳能 700D 18-55套机联保行货,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/TB13d4DLpXXXXXJXVXXXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=526141845565&ns=1&abbucket=0#detail,6371.02,0.08,山东 烟台,6501.04,0人付款,0,"taobao""","3×心""","3""",85.25%,食品/保健,100%,"4.47""",-1,7.55%,"4.48""",-1,7.88%,"4.32""",-1,10.50%,0,"85.24""","3""",,3
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=1364,32,2016-01-13 20:27:13,11681365,jiangkui119,45517817563,//store.taobao.com/shop/view_shop.htm?user_number_id=11681365,全国联保 Canon/佳能70D套机18-135 STM镜头单反相机媲700D 1200D,//g-search2.alicdn.com/img/bao/uploaded/i4/i2/TB19dr6KVXXXXXYXXXXXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=45517817563&ns=1&abbucket=0#detail,3000.00,0.00,广东 广州,3000.00,0人付款,0,"taobao""","2×钻""","7""",99.63%,3C数码,100%,"4.94""",1,70.03%,"4.93""",1,53.76%,"4.96""",1,80.24%,0,"99.44""","7""",年货节购物券|||3天内发货,7
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=1364,32,2016-01-13 20:27:14,1603649997,wty867003296x,524060759686,//store.taobao.com/shop/view_shop.htm?user_number_id=1603649997,全新佳能EOS 600d 单反数码相机 套机 500d 550d 650d 700d 特价,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/TB12KspIFXXXXaEXpXXXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=524060759686&ns=1&abbucket=0#detail,2300.00,0.00,广东 广州,2300.00,0人付款,0,"taobao""","0×""","0""",100.00%,,100%,"0.00""",0,0.00%,"0.00""",0,0.00%,"0.00""",0,0.00%,0,"100""","0""",,0
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=1364,32,2016-01-13 20:27:14,73293040,lf1986106,40506283152,//store.taobao.com/shop/view_shop.htm?user_number_id=73293040,Canon/佳能 EOS 700D套机(18-55mm) 550D/650D/600D 新机,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/TB1sBl8HXXXXXalXpXXXXXXXXXX_!!2-item_pic.png,//item.taobao.com/item.htm?id=40506283152&ns=1&abbucket=0#detail,3100.00,18.00,上海,3100.00,1人付款,0,"taobao""","2×钻""","7""",100.00%,3C数码,100%,"4.93""",1,62.01%,"4.98""",1,85.35%,"4.93""",1,62.43%,0,"100""","7""",1天内发货|||退货运费险,7
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=1364,32,2016-01-13 20:27:15,1574165462,e回收,37351505144,//store.taobao.com/shop/view_shop.htm?user_number_id=1574165462,回收佳能60D单反相机700D 7D 5D2 5D3,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/T15yU4XbNiXXXXXXXX_!!2-item_pic.png,//item.taobao.com/item.htm?id=37351505144&ns=1&abbucket=0#detail,2000.00,0.00,广东 珠海,2000.00,0人付款,0,"taobao""","4×心""","4""",100.00%,,100%,"0.00""",0,0.00%,"0.00""",0,0.00%,"0.00""",0,0.00%,0,"100""","4""",退货运费险,4
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=1364,32,2016-01-13 20:27:15,631948021,瑶瑶20101125,520810831846,//store.taobao.com/shop/view_shop.htm?user_number_id=631948021,佳能 700D 套机18-55镜头 二手单反相机 置换600D 550D 原装正品,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/TB1P8I2IVXXXXbfXVXXXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=520810831846&ns=1&abbucket=0#detail,2150.00,23.00,四川 成都,2150.00,0人付款,1,"taobao""","4×钻""","9""",99.62%,3C数码,100%,"4.88""",1,32.78%,"4.89""",1,31.38%,"4.87""",1,30.69%,0,"99.61""","9""",二手宝贝|||1天内发货|||退货运费险,9
700D,,https://s.taobao.com/search?q=700d&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160112&ie=utf8&s=1408,33,2016-01-13 20:27:16,709182683,snsn338,524610372714,//store.taobao.com/shop/view_shop.htm?user_number_id=709182683,数码单反 佳能入门级EOS700D 相机出租 广州实体店交易,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/TB1smxPIXXXXXcfXVXXXXXXXXXX_!!0-item_pic.jpg,//item.taobao.com/item.htm?id=524610372714&ns=1&abbucket=0#detail,180.00,0.00,广东 广州,3600.00,1人付款,0,"taobao""","3×心""","3""",100.00%,3C数码,100%,"5.00""",1,100.00%,"5.00""",1,100.00%,"5.00""",1,100.00%,0,"100""","3""",,3
