ItemID,two_bundle_index,camera_model,deltaN,dic_index,dictIdx_top2,first
38631814095,"[2, 7]",700d,12,SP03,SP,1
38631814095,"[2, 7]",700d,12,MO01,MO,1
38631814095,"[2, 7]",700d,12,UV45,UV,1
38631814095,"[2, 7]",700d,12,XB06,XB,1
38631814095,"[2, 7]",700d,12,XN01,XN,1
38631814095,"[2, 7]",700d,12,XN07,XN,1
38631814095,"[2, 7]",700d,12,ZG01,ZG,1
36574928690,"[2, 7]",700d,8,CC17,CC,1
36574928690,"[2, 7]",700d,8,DK01,DK,1
36574928690,"[2, 7]",700d,8,JZ02,JZ,1
36574928690,"[2, 7]",700d,8,JZ04,JZ,1
36574928690,"[2, 7]",700d,8,ND01,ND,1
36574928690,"[2, 7]",700d,8,MO01,MO,1
36574928690,"[2, 7]",700d,8,UV34,UV,1
36574928690,"[2, 7]",700d,8,ZG01,ZG,1
44331296085,"[2, 7]",700d,8,CC33,CC,1
44331296085,"[2, 7]",700d,8,DC10,DC,1
44331296085,"[2, 7]",700d,8,DK06,DK,1
44331296085,"[2, 7]",700d,8,MO02,MO,1
44331296085,"[2, 7]",700d,8,QT07,QT,1
44331296085,"[2, 7]",700d,8,SJ01,SJ,1
44331296085,"[2, 7]",700d,8,UV01,UV,1
44331296085,"[2, 7]",700d,8,XB07,XB,1
43473279886,"[2, 7]",700d,1,CC02,CC,1
44021641588,"[2, 8]",700d,16,CC06,CC,1
44021641588,"[2, 8]",700d,16,DC01,DC,1
44021641588,"[2, 8]",700d,16,XB07,XB,1
44021641588,"[2, 8]",700d,16,MO08,MO,1
44021641588,"[2, 8]",700d,16,DK01,DK,1
44021641588,"[2, 8]",700d,16,BU01,BU,1
44021641588,"[2, 8]",700d,16,SJ28,SJ,1
44021641588,"[2, 8]",700d,16,JB01,JB,1
44021641588,"[2, 8]",700d,16,QC02,QC,1
44021641588,"[2, 8]",700d,16,JZ03,JZ,1
44021641588,"[2, 8]",700d,16,FD01,FD,1
44021641588,"[2, 8]",700d,16,SP01,SP,1
44021641588,"[2, 8]",700d,16,YK01,YK,1
44021641588,"[2, 8]",700d,16,UV01,UV,1
44021641588,"[2, 8]",700d,16,ZG01,ZG,1
44021641588,"[2, 8]",700d,16,GJ01,GJ,1
18999829018,"[2, 8]",700d,7,CC39,CC,1
18999829018,"[2, 8]",700d,7,XB21,XB,1
24596036343,"[2, 8]",700d,11,CC21,CC,1
24596036343,"[2, 8]",700d,11,MO03,MO,1
24596036343,"[2, 8]",700d,11,DC08,DC,1
45219159638,"[2, 8]",700d,14,DC10,DC,1
45219159638,"[2, 8]",700d,14,CD02,CD,1
45219159638,"[2, 8]",700d,14,XN09,XN,1
45219159638,"[2, 8]",700d,14,XB07,XB,1
45219159638,"[2, 8]",700d,14,BD05,BD,1
45219159638,"[2, 8]",700d,14,UV01,UV,1
45219159638,"[2, 8]",700d,14,ZG01,ZG,1
45219159638,"[2, 8]",700d,14,MS01,MS,1
45219159638,"[2, 8]",700d,14,YK01,YK,1
45219159638,"[2, 8]",700d,14,SP01,SP,1
45219159638,"[2, 8]",700d,14,CC02,CC,1
45219159638,"[2, 8]",700d,14,SJ18,SJ,1
45219159638,"[2, 8]",700d,14,MO12,MO,1
45219159638,"[2, 8]",700d,14,BU01,BU,1
40565901878,"[2, 8]",700d,8,JZ01,JZ,1
40565901878,"[2, 8]",700d,8,MO06,MO,1
40565901878,"[2, 8]",700d,8,ZG01,ZG,1
40565901878,"[2, 8]",700d,8,SP01,SP,1
40565901878,"[2, 8]",700d,8,FD01,FD,1
40565901878,"[2, 8]",700d,8,BU01,BU,1
40565901878,"[2, 8]",700d,8,DK15,DK,1
40565901878,"[2, 8]",700d,8,QC02,QC,1
36613205733,"[2, 8]",700d,18,CC17,CC,1
36613205733,"[2, 8]",700d,18,XB36,XB,1
36613205733,"[2, 8]",700d,18,ZG07,ZG,1
36613205733,"[2, 8]",700d,18,UV36,UV,1
36613205733,"[2, 8]",700d,18,SP02,SP,1
36613205733,"[2, 8]",700d,18,FD01,FD,1
36613205733,"[2, 8]",700d,18,QC02,QC,1
36613205733,"[2, 8]",700d,18,YK02,YK,1
36613205733,"[2, 8]",700d,18,BU01,BU,1
36613205733,"[2, 8]",700d,18,MO01,MO,1
36613205733,"[2, 8]",700d,18,DK09,DK,1
36613205733,"[2, 8]",700d,18,MO16,MO,1
36613205733,"[2, 8]",700d,18,JB01,JB,1
36613205733,"[2, 8]",700d,18,FC01,FC,1
36613205733,"[2, 8]",700d,18,FP02,FP,1
36613205733,"[2, 8]",700d,18,JC02,JC,1
36613205733,"[2, 8]",700d,18,EJ01,EJ,1
36613205733,"[2, 8]",700d,18,YD01,YD,1
43859660891,"[2, 8]",700d,3,CC21,CC,1
38708270318,"[2, 8]",700d,6,CC38,CC,1
35540978058,"[2, 8]",700d,11,CC45,CC,1
35540978058,"[2, 8]",700d,11,QT01,QT,1
35540978058,"[2, 8]",700d,11,XB06,XB,1
35540978058,"[2, 8]",700d,11,DK01,DK,1
35540978058,"[2, 8]",700d,11,FD05,FD,1
35540978058,"[2, 8]",700d,11,XN07,XN,1
35540978058,"[2, 8]",700d,11,YK01,YK,1
35540978058,"[2, 8]",700d,11,SP01,SP,1
35540978058,"[2, 8]",700d,11,UV21,UV,1
35540978058,"[2, 8]",700d,11,DC15,DC,1
35540978058,"[2, 8]",700d,11,ZG01,ZG,1
26519380192,"[2, 8]",700d,14,JZ02,JZ,1
26519380192,"[2, 8]",700d,14,MO10,MO,1
26519380192,"[2, 8]",700d,14,BU04,BU,1
26519380192,"[2, 8]",700d,14,ND01,ND,1
26519380192,"[2, 8]",700d,14,WD01,WD,1
26519380192,"[2, 8]",700d,14,RG01,RG,1
26519380192,"[2, 8]",700d,14,FD01,FD,1
26519380192,"[2, 8]",700d,14,CC07,CC,1
26519380192,"[2, 8]",700d,14,PZ10,PZ,1
26519380192,"[2, 8]",700d,14,XB44,XB,1
26519380192,"[2, 8]",700d,14,DK12,DK,1
26519380192,"[2, 8]",700d,14,ZG07,ZG,1
26519380192,"[2, 8]",700d,14,YK01,YK,1
26519380192,"[2, 8]",700d,14,DC19,DC,1
521513506795,"[2, 8]",700d,11,SJ23,SJ,1
521513506795,"[2, 8]",700d,11,CC06,CC,1
521513506795,"[2, 8]",700d,11,XB35,XB,1
18053093587,"[2, 8]",700d,9,CC06,CC,1
18053093587,"[2, 8]",700d,9,MO06,MO,1
18053093587,"[2, 8]",700d,9,BU01,BU,1
18053093587,"[2, 8]",700d,9,JZ02,JZ,1
18053093587,"[2, 8]",700d,9,QC02,QC,1
18053093587,"[2, 8]",700d,9,FD01,FD,1
18053093587,"[2, 8]",700d,9,UV30,UV,1
18053093587,"[2, 8]",700d,9,XB35,XB,1
18053093587,"[2, 8]",700d,9,DK05,DK,1
42468840454,"[2, 8]",700d,7,CC38,CC,1
522033862841,"[2, 8]",700d,7,CC02,CC,1
522033862841,"[2, 8]",700d,7,SJ02,SJ,1
521870063421,"[2, 8]",700d,11,CC02,CC,1
521870063421,"[2, 8]",700d,11,DK01,DK,1
521870063421,"[2, 8]",700d,11,XB07,XB,1
521870063421,"[2, 8]",700d,11,UV01,UV,1
521870063421,"[2, 8]",700d,11,ZG01,ZG,1
521870063421,"[2, 8]",700d,11,YK01,YK,1
521870063421,"[2, 8]",700d,11,SP01,SP,1
521870063421,"[2, 8]",700d,11,FD01,FD,1
521870063421,"[2, 8]",700d,11,BU01,BU,1
521870063421,"[2, 8]",700d,11,MO06,MO,1
521870063421,"[2, 8]",700d,11,SJ01,SJ,1
522097809685,"[2, 8]",700d,9,CC06,CC,1
522097809685,"[2, 8]",700d,9,XB35,XB,1
522097809685,"[2, 8]",700d,9,SJ28,SJ,1
523776961013,"[2, 8]",700d,6,CC33,CC,1
523776961013,"[2, 8]",700d,6,DC21,DC,1
523776961013,"[2, 8]",700d,6,ZG01,ZG,1
523776961013,"[2, 8]",700d,6,UV01,UV,1
523776961013,"[2, 8]",700d,6,RG01,RG,1
523776961013,"[2, 8]",700d,6,XN04,XN,1
16831203027,"[2, 8]",700d,11,CC06,CC,1
19999809846,"[2, 8]",700d,12,CC07,CC,1
19999809846,"[2, 8]",700d,12,XB35,XB,1
20167630571,"[2, 8]",700d,14,QT02,QT,1
20167630571,"[2, 8]",700d,14,CC06,CC,1
20167630571,"[2, 8]",700d,14,DC07,DC,1
20167630571,"[2, 8]",700d,14,DK09,DK,1
20167630571,"[2, 8]",700d,14,FD01,FD,1
20167630571,"[2, 8]",700d,14,JB01,JB,1
20167630571,"[2, 8]",700d,14,LJ05,LJ,1
20167630571,"[2, 8]",700d,14,MO01,MO,1
20167630571,"[2, 8]",700d,14,QC02,QC,1
20167630571,"[2, 8]",700d,14,SP02,SP,1
20167630571,"[2, 8]",700d,14,WD01,WD,1
20167630571,"[2, 8]",700d,14,XB06,XB,1
20167630571,"[2, 8]",700d,14,YK01,YK,1
20167630571,"[2, 8]",700d,14,ZG01,ZG,1
27462844289,"[2, 8]",700d,12,BU04,BU,1
27462844289,"[2, 8]",700d,12,CC07,CC,1
27462844289,"[2, 8]",700d,12,DK05,DK,1
27462844289,"[2, 8]",700d,12,FD01,FD,1
27462844289,"[2, 8]",700d,12,FP01,FP,1
27462844289,"[2, 8]",700d,12,JZ01,JZ,1
27462844289,"[2, 8]",700d,12,MO06,MO,1
27462844289,"[2, 8]",700d,12,UV46,UV,1
27462844289,"[2, 8]",700d,12,WD01,WD,1
27462844289,"[2, 8]",700d,12,XB05,XB,1
27462844289,"[2, 8]",700d,12,YK02,YK,1
27462844289,"[2, 8]",700d,12,ZG03,ZG,1
36910165248,"[2, 8]",700d,11,CC33,CC,1
37994506504,"[2, 8]",700d,6,CC38,CC,1
38663832002,"[2, 8]",700d,6,CC06,CC,1
39237426326,"[2, 8]",700d,14,CC02,CC,1
39237426326,"[2, 8]",700d,14,DC10,DC,1
39237426326,"[2, 8]",700d,14,DK01,DK,1
39237426326,"[2, 8]",700d,14,FD01,FD,1
39237426326,"[2, 8]",700d,14,FW20,FW,1
39237426326,"[2, 8]",700d,14,JZ03,JZ,1
39237426326,"[2, 8]",700d,14,MO01,MO,1
39237426326,"[2, 8]",700d,14,ND03,ND,1
39237426326,"[2, 8]",700d,14,QT04,QT,1
39237426326,"[2, 8]",700d,14,UV20,UV,1
39237426326,"[2, 8]",700d,14,WD01,WD,1
39237426326,"[2, 8]",700d,14,XB04,XB,1
39237426326,"[2, 8]",700d,14,YK01,YK,1
39237426326,"[2, 8]",700d,14,ZG01,ZG,1
41802068265,"[2, 8]",700d,11,CC33,CC,1
41802068265,"[2, 8]",700d,11,XB35,XB,1
41802068265,"[2, 8]",700d,11,CC04,CC,1
43168072227,"[2, 8]",700d,12,CC38,CC,1
43168072227,"[2, 8]",700d,12,UV01,UV,1
43168072227,"[2, 8]",700d,12,XB65,XB,1
43736454825,"[2, 8]",700d,16,CC07,CC,1
43736454825,"[2, 8]",700d,16,SJ01,SJ,1
43736454825,"[2, 8]",700d,16,UV20,UV,1
43736454825,"[2, 8]",700d,16,XB65,XB,1
44231886556,"[2, 8]",700d,17,BU01,BU,1
44231886556,"[2, 8]",700d,17,CC33,CC,1
44231886556,"[2, 8]",700d,17,DC21,DC,1
44231886556,"[2, 8]",700d,17,DK06,DK,1
44231886556,"[2, 8]",700d,17,FD01,FD,1
44231886556,"[2, 8]",700d,17,FW02,FW,1
44231886556,"[2, 8]",700d,17,FW07,FW,1
44231886556,"[2, 8]",700d,17,FW13,FW,1
44231886556,"[2, 8]",700d,17,JB01,JB,1
44231886556,"[2, 8]",700d,17,JC01,JC,1
44231886556,"[2, 8]",700d,17,JD03,JD,1
44231886556,"[2, 8]",700d,17,MO02,MO,1
44231886556,"[2, 8]",700d,17,QC02,QC,1
44231886556,"[2, 8]",700d,17,UV01,UV,1
44231886556,"[2, 8]",700d,17,WD01,WD,1
44231886556,"[2, 8]",700d,17,XB07,XB,1
44231886556,"[2, 8]",700d,17,ZG01,ZG,1
44799642380,"[2, 8]",700d,7,CC02,CC,1
44799642380,"[2, 8]",700d,7,SJ28,SJ,1
45293052304,"[2, 8]",700d,13,CC39,CC,1
45293052304,"[2, 8]",700d,13,DK01,DK,1
45293052304,"[2, 8]",700d,13,FD01,FD,1
45293052304,"[2, 8]",700d,13,FP01,FP,1
45293052304,"[2, 8]",700d,13,MO01,MO,1
45293052304,"[2, 8]",700d,13,QT14,QT,1
45293052304,"[2, 8]",700d,13,RG01,RG,1
45293052304,"[2, 8]",700d,13,SP02,SP,1
45293052304,"[2, 8]",700d,13,UV60,UV,1
45293052304,"[2, 8]",700d,13,WD01,WD,1
45293052304,"[2, 8]",700d,13,XB07,XB,1
45293052304,"[2, 8]",700d,13,YK01,YK,1
45293052304,"[2, 8]",700d,13,ZG01,ZG,1
45410114111,"[2, 8]",700d,11,CC07,CC,1
45410114111,"[2, 8]",700d,11,SJ07,SJ,1
45410114111,"[2, 8]",700d,11,UV20,UV,1
45410114111,"[2, 8]",700d,11,XB07,XB,1
522145128789,"[2, 8]",700d,3,CC06,CC,1
18820622609,"[2, 8]",700d,9,CC08,CC,1
18820622609,"[2, 8]",700d,9,DC20,DC,1
18820622609,"[2, 8]",700d,9,DK01,DK,1
18820622609,"[2, 8]",700d,9,JZ02,JZ,1
18820622609,"[2, 8]",700d,9,MO04,MO,1
18820622609,"[2, 8]",700d,9,MO10,MO,1
18820622609,"[2, 8]",700d,9,QC02,QC,1
18820622609,"[2, 8]",700d,9,UV38,UV,1
18820622609,"[2, 8]",700d,9,XB06,XB,1
20186366493,"[2, 8]",700d,3,CC02,CC,1
20373091017,"[2, 8]",700d,8,CC26,CC,1
20373091017,"[2, 8]",700d,8,DC19,DC,1
20373091017,"[2, 8]",700d,8,DK13,DK,1
20373091017,"[2, 8]",700d,8,MO12,MO,1
20373091017,"[2, 8]",700d,8,QT10,QT,1
20373091017,"[2, 8]",700d,8,UV59,UV,1
20373091017,"[2, 8]",700d,8,XB06,XB,1
20373091017,"[2, 8]",700d,8,YK10,YK,1
20728727154,"[2, 8]",700d,13,CC16,CC,1
20728727154,"[2, 8]",700d,13,DC22,DC,1
20728727154,"[2, 8]",700d,13,DK13,DK,1
20728727154,"[2, 8]",700d,13,UV53,UV,1
20728727154,"[2, 8]",700d,13,XB52,XB,1
23896264169,"[2, 8]",700d,10,CC19,CC,1
23896264169,"[2, 8]",700d,10,DC06,DC,1
23896264169,"[2, 8]",700d,10,UV41,UV,1
23896264169,"[2, 8]",700d,10,XB05,XB,1
24319152517,"[2, 8]",700d,7,CC16,CC,1
24319152517,"[2, 8]",700d,7,DK09,DK,1
24319152517,"[2, 8]",700d,7,FD01,FD,1
24319152517,"[2, 8]",700d,7,MO12,MO,1
24319152517,"[2, 8]",700d,7,QT05,QT,1
24319152517,"[2, 8]",700d,7,UV16,UV,1
24319152517,"[2, 8]",700d,7,XB05,XB,1
35674260254,"[2, 8]",700d,6,CC06,CC,1
36982442137,"[2, 8]",700d,8,BU01,BU,1
36982442137,"[2, 8]",700d,8,CC07,CC,1
36982442137,"[2, 8]",700d,8,DK05,DK,1
36982442137,"[2, 8]",700d,8,FD01,FD,1
36982442137,"[2, 8]",700d,8,JZ02,JZ,1
36982442137,"[2, 8]",700d,8,MO06,MO,1
36982442137,"[2, 8]",700d,8,QC02,QC,1
36982442137,"[2, 8]",700d,8,XB35,XB,1
37745552927,"[2, 8]",700d,9,CC33,CC,1
37745552927,"[2, 8]",700d,9,DC12,DC,1
37745552927,"[2, 8]",700d,9,DK06,DK,1
37745552927,"[2, 8]",700d,9,FD01,FD,1
37745552927,"[2, 8]",700d,9,MO02,MO,1
37745552927,"[2, 8]",700d,9,QT04,QT,1
37745552927,"[2, 8]",700d,9,UV01,UV,1
37745552927,"[2, 8]",700d,9,XB07,XB,1
37745552927,"[2, 8]",700d,9,ZG01,ZG,1
40148868087,"[2, 8]",700d,17,BU01,BU,1
40148868087,"[2, 8]",700d,17,CC02,CC,1
40148868087,"[2, 8]",700d,17,DK01,DK,1
40148868087,"[2, 8]",700d,17,FD01,FD,1
40148868087,"[2, 8]",700d,17,FW18,FW,1
40148868087,"[2, 8]",700d,17,JB01,JB,1
40148868087,"[2, 8]",700d,17,JD01,JD,1
40148868087,"[2, 8]",700d,17,MO02,MO,1
40148868087,"[2, 8]",700d,17,PZ01,PZ,1
40148868087,"[2, 8]",700d,17,QC02,QC,1
40148868087,"[2, 8]",700d,17,RG02,RG,1
40148868087,"[2, 8]",700d,17,SJ28,SJ,1
40148868087,"[2, 8]",700d,17,SP02,SP,1
40148868087,"[2, 8]",700d,17,UV01,UV,1
40148868087,"[2, 8]",700d,17,WD01,WD,1
40148868087,"[2, 8]",700d,17,XB07,XB,1
40148868087,"[2, 8]",700d,17,ZG01,ZG,1
40175359932,"[2, 8]",700d,18,CC06,CC,1
40175359932,"[2, 8]",700d,18,DK01,DK,1
40175359932,"[2, 8]",700d,18,FD01,FD,1
40175359932,"[2, 8]",700d,18,FW11,FW,1
40175359932,"[2, 8]",700d,18,FW18,FW,1
40175359932,"[2, 8]",700d,18,MO06,MO,1
40175359932,"[2, 8]",700d,18,PZ08,PZ,1
40175359932,"[2, 8]",700d,18,QT04,QT,1
40175359932,"[2, 8]",700d,18,QT07,QT,1
40175359932,"[2, 8]",700d,18,RG02,RG,1
40175359932,"[2, 8]",700d,18,SJ07,SJ,1
40175359932,"[2, 8]",700d,18,SP02,SP,1
40175359932,"[2, 8]",700d,18,UV20,UV,1
40175359932,"[2, 8]",700d,18,WD01,WD,1
40175359932,"[2, 8]",700d,18,XB06,XB,1
40175359932,"[2, 8]",700d,18,XN01,XN,1
40175359932,"[2, 8]",700d,18,YK01,YK,1
40175359932,"[2, 8]",700d,18,ZG01,ZG,1
42981617542,"[2, 8]",700d,11,CC21,CC,1
42981617542,"[2, 8]",700d,11,DC08,DC,1
42981617542,"[2, 8]",700d,11,MO03,MO,1
44069100271,"[2, 8]",700d,3,CC07,CC,1
522086451970,"[2, 8]",700d,6,CC07,CC,1
522086451970,"[2, 8]",700d,6,DK01,DK,1
522086451970,"[2, 8]",700d,6,FW07,FW,1
522086451970,"[2, 8]",700d,6,MO02,MO,1
522086451970,"[2, 8]",700d,6,QT04,QT,1
522086451970,"[2, 8]",700d,6,XB07,XB,1
522743875767,"[2, 8]",700d,3,CC02,CC,1
42681494957,"[2, 8]",700d,16,BU01,BU,1
42681494957,"[2, 8]",700d,16,CC20,CC,1
42681494957,"[2, 8]",700d,16,DC05,DC,1
42681494957,"[2, 8]",700d,16,DK01,DK,1
42681494957,"[2, 8]",700d,16,DZ01,DZ,1
42681494957,"[2, 8]",700d,16,FD01,FD,1
42681494957,"[2, 8]",700d,16,JB01,JB,1
42681494957,"[2, 8]",700d,16,QC02,QC,1
42681494957,"[2, 8]",700d,16,SP01,SP,1
42681494957,"[2, 8]",700d,16,MO15,MO,1
42681494957,"[2, 8]",700d,16,UV36,UV,1
42681494957,"[2, 8]",700d,16,XB05,XB,1
42681494957,"[2, 8]",700d,16,XN01,XN,1
42681494957,"[2, 8]",700d,16,YD01,YD,1
42681494957,"[2, 8]",700d,16,YK01,YK,1
42681494957,"[2, 8]",700d,16,ZG07,ZG,1
37443266749,"[2, 8]",700d,16,BU01,BU,1
37443266749,"[2, 8]",700d,16,CC07,CC,1
37443266749,"[2, 8]",700d,16,DK01,DK,1
37443266749,"[2, 8]",700d,16,FD01,FD,1
37443266749,"[2, 8]",700d,16,FW08,FW,1
37443266749,"[2, 8]",700d,16,FW14,FW,1
37443266749,"[2, 8]",700d,16,MO06,MO,1
37443266749,"[2, 8]",700d,16,ND01,ND,1
37443266749,"[2, 8]",700d,16,QT01,QT,1
37443266749,"[2, 8]",700d,16,RG02,RG,1
37443266749,"[2, 8]",700d,16,SJ04,SJ,1
37443266749,"[2, 8]",700d,16,SP02,SP,1
37443266749,"[2, 8]",700d,16,UV01,UV,1
37443266749,"[2, 8]",700d,16,XB06,XB,1
37443266749,"[2, 8]",700d,16,YK01,YK,1
37443266749,"[2, 8]",700d,16,ZG03,ZG,1
43452978184,"[2, 8]",700d,9,CC39,CC,1
43452978184,"[2, 8]",700d,9,DK01,DK,1
43452978184,"[2, 8]",700d,9,FD01,FD,1
43452978184,"[2, 8]",700d,9,JZ03,JZ,1
43452978184,"[2, 8]",700d,9,MO08,MO,1
43452978184,"[2, 8]",700d,9,UV10,UV,1
43452978184,"[2, 8]",700d,9,XB06,XB,1
43452978184,"[2, 8]",700d,9,YK01,YK,1
43452978184,"[2, 8]",700d,9,ZG01,ZG,1
25673844634,"[2, 8]",700d,17,BU01,BU,1
25673844634,"[2, 8]",700d,17,CC07,CC,1
25673844634,"[2, 8]",700d,17,DK17,DK,1
25673844634,"[2, 8]",700d,17,FD01,FD,1
25673844634,"[2, 8]",700d,17,FW01,FW,1
25673844634,"[2, 8]",700d,17,FW07,FW,1
25673844634,"[2, 8]",700d,17,JB01,JB,1
25673844634,"[2, 8]",700d,17,JZ03,JZ,1
25673844634,"[2, 8]",700d,17,LP02,LP,1
25673844634,"[2, 8]",700d,17,MO01,MO,1
25673844634,"[2, 8]",700d,17,MO02,MO,1
25673844634,"[2, 8]",700d,17,SP02,SP,1
25673844634,"[2, 8]",700d,17,UV01,UV,1
25673844634,"[2, 8]",700d,17,XB07,XB,1
25673844634,"[2, 8]",700d,17,XN01,XN,1
25673844634,"[2, 8]",700d,17,XN07,XN,1
25673844634,"[2, 8]",700d,17,ZG01,ZG,1
23924620234,"[2, 8]",700d,16,BD04,BD,1
23924620234,"[2, 8]",700d,16,CC38,CC,1
23924620234,"[2, 8]",700d,16,DK01,DK,1
23924620234,"[2, 8]",700d,16,FD01,FD,1
23924620234,"[2, 8]",700d,16,JZ05,JZ,1
23924620234,"[2, 8]",700d,16,ND01,ND,1
23924620234,"[2, 8]",700d,16,QT04,QT,1
23924620234,"[2, 8]",700d,16,RG01,RG,1
23924620234,"[2, 8]",700d,16,SP02,SP,1
23924620234,"[2, 8]",700d,16,MO17,MO,1
23924620234,"[2, 8]",700d,16,JD03,JD,1
23924620234,"[2, 8]",700d,16,UV02,UV,1
23924620234,"[2, 8]",700d,16,WD01,WD,1
23924620234,"[2, 8]",700d,16,XB05,XB,1
23924620234,"[2, 8]",700d,16,XN01,XN,1
23924620234,"[2, 8]",700d,16,YK01,YK,1
40452911197,"[2, 8]",700d,7,CC21,CC,1
43853759026,"[2, 8]",700d,4,CC07,CC,1
44881048637,"[2, 8]",700d,7,CC22,CC,1
44881048637,"[2, 8]",700d,7,DC21,DC,1
44881048637,"[2, 8]",700d,7,MO04,MO,1
44881048637,"[2, 8]",700d,7,UV34,UV,1
44881048637,"[2, 8]",700d,7,XB21,XB,1
44881048637,"[2, 8]",700d,7,XN07,XN,1
44881048637,"[2, 8]",700d,7,YK13,YK,1
522863996797,"[2, 8]",700d,16,BU01,BU,1
522863996797,"[2, 8]",700d,16,CC06,CC,1
522863996797,"[2, 8]",700d,16,DC01,DC,1
522863996797,"[2, 8]",700d,16,DK01,DK,1
522863996797,"[2, 8]",700d,16,FD01,FD,1
522863996797,"[2, 8]",700d,16,GJ01,GJ,1
522863996797,"[2, 8]",700d,16,JB01,JB,1
522863996797,"[2, 8]",700d,16,JZ03,JZ,1
522863996797,"[2, 8]",700d,16,QC02,QC,1
522863996797,"[2, 8]",700d,16,SJ28,SJ,1
522863996797,"[2, 8]",700d,16,SP01,SP,1
522863996797,"[2, 8]",700d,16,MO08,MO,1
522863996797,"[2, 8]",700d,16,UV01,UV,1
522863996797,"[2, 8]",700d,16,XB07,XB,1
522863996797,"[2, 8]",700d,16,YK01,YK,1
522863996797,"[2, 8]",700d,16,ZG01,ZG,1
36513357018,"[2, 8]",700d,12,BU01,BU,1
36513357018,"[2, 8]",700d,12,CC05,CC,1
36513357018,"[2, 8]",700d,12,DK01,DK,1
36513357018,"[2, 8]",700d,12,FD01,FD,1
36513357018,"[2, 8]",700d,12,QT01,QT,1
36513357018,"[2, 8]",700d,12,SP01,SP,1
36513357018,"[2, 8]",700d,12,JD03,JD,1
36513357018,"[2, 8]",700d,12,UV29,UV,1
36513357018,"[2, 8]",700d,12,WD01,WD,1
36513357018,"[2, 8]",700d,12,XB21,XB,1
36513357018,"[2, 8]",700d,12,YK01,YK,1
36513357018,"[2, 8]",700d,12,ZG01,ZG,1
18352298789,"[2, 8]",700d,6,CC16,CC,1
37241107923,"[2, 8]",700d,6,CC19,CC,1
37241107923,"[2, 8]",700d,6,DC15,DC,1
37241107923,"[2, 8]",700d,6,QT01,QT,1
37241107923,"[2, 8]",700d,6,MO04,MO,1
37241107923,"[2, 8]",700d,6,XB07,XB,1
37241107923,"[2, 8]",700d,6,YK01,YK,1
23969324559,"[2, 8]",700d,16,BU01,BU,1
23969324559,"[2, 8]",700d,16,CC20,CC,1
23969324559,"[2, 8]",700d,16,DC14,DC,1
23969324559,"[2, 8]",700d,16,DK01,DK,1
23969324559,"[2, 8]",700d,16,DZ01,DZ,1
23969324559,"[2, 8]",700d,16,FD01,FD,1
23969324559,"[2, 8]",700d,16,JB01,JB,1
23969324559,"[2, 8]",700d,16,QC02,QC,1
23969324559,"[2, 8]",700d,16,SP01,SP,1
23969324559,"[2, 8]",700d,16,MO15,MO,1
23969324559,"[2, 8]",700d,16,UV36,UV,1
23969324559,"[2, 8]",700d,16,XB05,XB,1
23969324559,"[2, 8]",700d,16,XN01,XN,1
23969324559,"[2, 8]",700d,16,YD01,YD,1
23969324559,"[2, 8]",700d,16,YK01,YK,1
23969324559,"[2, 8]",700d,16,ZG07,ZG,1
24291960195,"[2, 8]",700d,5,CC29,CC,1
24291960195,"[2, 8]",700d,5,DK01,DK,1
24291960195,"[2, 8]",700d,5,MO11,MO,1
24291960195,"[2, 8]",700d,5,UV36,UV,1
24291960195,"[2, 8]",700d,5,XB35,XB,1
43426870825,"[2, 8]",700d,11,FP01,FP,1
43426870825,"[2, 8]",700d,11,JZ08,JZ,1
43426870825,"[2, 8]",700d,11,CC21,CC,1
43426870825,"[2, 8]",700d,11,DK01,DK,1
43426870825,"[2, 8]",700d,11,JB01,JB,1
43426870825,"[2, 8]",700d,11,JZ05,JZ,1
43426870825,"[2, 8]",700d,11,QC02,QC,1
43426870825,"[2, 8]",700d,11,MO06,MO,1
43426870825,"[2, 8]",700d,11,WD01,WD,1
43426870825,"[2, 8]",700d,11,XB05,XB,1
43426870825,"[2, 8]",700d,11,XB06,XB,1
38631814095,"[2, 8]",700d,12,CC08,CC,1
38631814095,"[2, 8]",700d,12,DC15,DC,1
38631814095,"[2, 8]",700d,12,DK01,DK,1
38631814095,"[2, 8]",700d,12,FD05,FD,1
38631814095,"[2, 8]",700d,12,QT14,QT,1
38631814095,"[2, 8]",700d,12,SP03,SP,1
38631814095,"[2, 8]",700d,12,MO01,MO,1
38631814095,"[2, 8]",700d,12,UV45,UV,1
38631814095,"[2, 8]",700d,12,XB06,XB,1
38631814095,"[2, 8]",700d,12,XN01,XN,1
38631814095,"[2, 8]",700d,12,XN07,XN,1
38631814095,"[2, 8]",700d,12,ZG01,ZG,1
36574928690,"[2, 8]",700d,8,CC17,CC,1
36574928690,"[2, 8]",700d,8,DK01,DK,1
36574928690,"[2, 8]",700d,8,JZ02,JZ,1
36574928690,"[2, 8]",700d,8,JZ04,JZ,1
36574928690,"[2, 8]",700d,8,ND01,ND,1
36574928690,"[2, 8]",700d,8,MO01,MO,1
36574928690,"[2, 8]",700d,8,UV34,UV,1
36574928690,"[2, 8]",700d,8,ZG01,ZG,1
44331296085,"[2, 8]",700d,8,CC33,CC,1
44331296085,"[2, 8]",700d,8,DC10,DC,1
44331296085,"[2, 8]",700d,8,DK06,DK,1
44331296085,"[2, 8]",700d,8,MO02,MO,1
